ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
MC,2020-09-04,383,383,0,0,0,0
MD,2020-09-04,4580,4556,0,24,0,0
ML,2020-09-04,22,22,0,0,0,0
NC,2020-09-04,214,214,0,0,0,0
PV,2020-09-04,453,422,0,31,0,0
RI,2020-09-04,95,95,0,0,0,0
VC,2020-09-04,621,621,0,0,0,0
AN,2020-09-05,1054,1054,0,0,0,0
AR,2020-09-05,341,341,0,0,0,0
AS,2020-09-05,54,54,0,0,0,0
CB,2020-09-05,35,35,0,0,0,0
CE,2020-09-05,6,6,0,0,0,0
CL,2020-09-05,549,548,0,0,1,0
CM,2020-09-05,585,585,0,0,0,0
CN,2020-09-05,240,240,0,0,0,0
CT,2020-09-05,756,754,0,0,2,0
EX,2020-09-05,143,143,0,0,0,0
GA,2020-09-05,261,261,0,0,0,0
IB,2020-09-05,151,151,0,0,0,0
MC,2020-09-05,395,395,0,0,0,0
MD,2020-09-05,2692,2671,0,21,0,0
ML,2020-09-05,13,13,0,0,0,0
NC,2020-09-05,246,246,0,0,0,0
PV,2020-09-05,648,602,0,46,0,0
RI,2020-09-05,85,85,0,0,0,0
VC,2020-09-05,554,554,0,0,0,0
AN,2020-09-06,883,883,0,0,0,0
AR,2020-09-06,254,254,0,0,0,0
AS,2020-09-06,29,29,0,0,0,0
CB,2020-09-06,161,161,0,0,0,0
CE,2020-09-06,11,11,0,0,0,0
CL,2020-09-06,552,552,0,0,0,0
CM,2020-09-06,435,435,0,0,0,0
CN,2020-09-06,182,182,0,0,0,0
CT,2020-09-06,571,569,0,0,2,0
EX,2020-09-06,124,124,0,0,0,0
GA,2020-09-06,254,254,0,0,0,0
IB,2020-09-06,115,114,1,0,0,0
MC,2020-09-06,277,277,0,0,0,0
MD,2020-09-06,2362,2343,0,19,0,0
ML,2020-09-06,18,18,0,0,0,0
NC,2020-09-06,192,192,0,0,0,0
PV,2020-09-06,655,605,0,50,0,0
RI,2020-09-06,50,50,0,0,0,0
VC,2020-09-06,386,386,0,0,0,0
AN,2020-09-07,883,882,0,1,0,0
AR,2020-09-07,326,326,0,0,0,0
AS,2020-09-07,50,50,0,0,0,0
CB,2020-09-07,167,167,0,0,0,0
CE,2020-09-07,6,6,0,0,0,0
CL,2020-09-07,527,524,0,1,2,0
CM,2020-09-07,582,581,0,0,1,0
CN,2020-09-07,200,200,0,0,0,0
CT,2020-09-07,1009,1005,0,0,4,0
EX,2020-09-07,136,136,0,0,0,0
GA,2020-09-07,244,244,0,0,0,0
IB,2020-09-07,184,184,0,0,0,0
MC,2020-09-07,379,379,0,0,0,0
MD,2020-09-07,3131,3094,0,37,0,0
ML,2020-09-07,16,16,0,0,0,0
NC,2020-09-07,321,321,0,0,0,0
PV,2020-09-07,654,604,0,50,0,0
RI,2020-09-07,102,102,0,0,0,0
VC,2020-09-07,561,561,0,0,0,0
AN,2020-09-08,1089,1089,0,0,0,0
AR,2020-09-08,381,381,0,0,0,0
AS,2020-09-08,49,49,0,0,0,0
CB,2020-09-08,161,161,0,0,0,0
CE,2020-09-08,15,15,0,0,0,0
CL,2020-09-08,660,659,0,0,1,0
CM,2020-09-08,638,638,0,0,0,0
CN,2020-09-08,204,203,0,1,0,0
CT,2020-09-08,1074,1069,0,0,5,0
EX,2020-09-08,133,133,0,0,0,0
GA,2020-09-08,226,226,0,0,0,0
IB,2020-09-08,155,154,1,0,0,0
MC,2020-09-08,411,411,0,0,0,0
MD,2020-09-08,4569,4538,0,31,0,0
ML,2020-09-08,26,26,0,0,0,0
NC,2020-09-08,272,272,0,0,0,0
PV,2020-09-08,740,678,0,62,0,0
RI,2020-09-08,83,83,0,0,0,0
VC,2020-09-08,570,570,0,0,0,0
AN,2020-09-09,1277,1277,0,0,0,0
AR,2020-09-09,361,361,0,0,0,0
AS,2020-09-09,68,68,0,0,0,0
CB,2020-09-09,87,87,0,0,0,0
CE,2020-09-09,4,4,0,0,0,0
CL,2020-09-09,635,635,0,0,0,0
CM,2020-09-09,730,729,0,1,0,0
CN,2020-09-09,229,229,0,0,0,0
CT,2020-09-09,1054,1047,0,0,7,0
EX,2020-09-09,215,214,0,0,0,1
GA,2020-09-09,203,203,0,0,0,0
IB,2020-09-09,156,153,3,0,0,0
MC,2020-09-09,397,397,0,0,0,0
MD,2020-09-09,4846,4807,0,39,0,0
ML,2020-09-09,42,42,0,0,0,0
NC,2020-09-09,307,307,0,0,0,0
PV,2020-09-09,552,515,0,37,0,0
RI,2020-09-09,101,101,0,0,0,0
VC,2020-09-09,559,559,0,0,0,0
AN,2020-09-10,1192,1192,0,0,0,0
AR,2020-09-10,347,346,0,0,1,0
AS,2020-09-10,53,53,0,0,0,0
CB,2020-09-10,85,85,0,0,0,0
CE,2020-09-10,9,9,0,0,0,0
CL,2020-09-10,860,860,0,0,0,0
CM,2020-09-10,856,854,0,0,2,0
CN,2020-09-10,232,232,0,0,0,0
CT,2020-09-10,1228,1225,0,0,3,0
EX,2020-09-10,230,230,0,0,0,0
GA,2020-09-10,271,271,0,0,0,0
IB,2020-09-10,158,158,0,0,0,0
MC,2020-09-10,422,422,0,0,0,0
MD,2020-09-10,4294,4270,0,24,0,0
ML,2020-09-10,38,38,0,0,0,0
NC,2020-09-10,313,313,0,0,0,0
PV,2020-09-10,360,327,0,33,0,0
RI,2020-09-10,87,87,0,0,0,0
VC,2020-09-10,579,579,0,0,0,0
AN,2020-09-11,1410,1410,0,0,0,0
AR,2020-09-11,446,446,0,0,0,0
AS,2020-09-11,72,72,0,0,0,0
CB,2020-09-11,76,76,0,0,0,0
CE,2020-09-11,19,19,0,0,0,0
CL,2020-09-11,896,896,0,0,0,0
CM,2020-09-11,734,733,0,1,0,0
CN,2020-09-11,194,194,0,0,0,0
CT,2020-09-11,735,734,0,0,1,0
EX,2020-09-11,215,214,0,0,0,1
GA,2020-09-11,197,197,0,0,0,0
IB,2020-09-11,153,153,0,0,0,0
MC,2020-09-11,461,461,0,0,0,0
MD,2020-09-11,5213,5184,0,29,0,0
ML,2020-09-11,26,26,0,0,0,0
NC,2020-09-11,313,313,0,0,0,0
PV,2020-09-11,332,295,0,37,0,0
RI,2020-09-11,103,103,0,0,0,0
VC,2020-09-11,567,567,0,0,0,0
AN,2020-09-12,1026,1026,0,0,0,0
AR,2020-09-12,383,383,0,0,0,0
AS,2020-09-12,64,64,0,0,0,0
CB,2020-09-12,67,67,0,0,0,0
CE,2020-09-12,7,7,0,0,0,0
CL,2020-09-12,651,651,0,0,0,0
CM,2020-09-12,699,699,0,0,0,0
CN,2020-09-12,221,221,0,0,0,0
CT,2020-09-12,814,814,0,0,0,0
EX,2020-09-12,187,187,0,0,0,0
GA,2020-09-12,202,202,0,0,0,0
IB,2020-09-12,108,108,0,0,0,0
MC,2020-09-12,442,441,0,0,0,1
MD,2020-09-12,3196,3166,0,30,0,0
ML,2020-09-12,28,28,0,0,0,0
NC,2020-09-12,281,281,0,0,0,0
PV,2020-09-12,482,426,0,56,0,0
RI,2020-09-12,142,142,0,0,0,0
VC,2020-09-12,450,450,0,0,0,0
AN,2020-09-13,861,860,0,1,0,0
AR,2020-09-13,368,368,0,0,0,0
AS,2020-09-13,74,74,0,0,0,0
CB,2020-09-13,120,120,0,0,0,0
CE,2020-09-13,5,5,0,0,0,0
CL,2020-09-13,599,599,0,0,0,0
CM,2020-09-13,550,550,0,0,0,0
CN,2020-09-13,161,160,0,1,0,0
CT,2020-09-13,610,605,0,0,5,0
EX,2020-09-13,180,180,0,0,0,0
GA,2020-09-13,219,219,0,0,0,0
IB,2020-09-13,123,123,0,0,0,0
MC,2020-09-13,377,377,0,0,0,0
MD,2020-09-13,2484,2457,0,27,0,0
ML,2020-09-13,17,17,0,0,0,0
NC,2020-09-13,321,321,0,0,0,0
PV,2020-09-13,586,519,0,67,0,0
RI,2020-09-13,111,111,0,0,0,0
VC,2020-09-13,394,394,0,0,0,0
AN,2020-09-14,1048,1048,0,0,0,0
AR,2020-09-14,357,357,0,0,0,0
AS,2020-09-14,91,91,0,0,0,0
CB,2020-09-14,72,72,0,0,0,0
CE,2020-09-14,12,12,0,0,0,0
CL,2020-09-14,660,659,0,0,1,0
CM,2020-09-14,736,736,0,0,0,0
CN,2020-09-14,167,166,0,1,0,0
CT,2020-09-14,1145,1144,0,0,1,0
EX,2020-09-14,244,243,0,1,0,0
GA,2020-09-14,230,230,0,0,0,0
IB,2020-09-14,184,183,1,0,0,0
MC,2020-09-14,558,558,0,0,0,0
MD,2020-09-14,3612,3571,0,41,0,0
ML,2020-09-14,21,21,0,0,0,0
NC,2020-09-14,354,354,0,0,0,0
PV,2020-09-14,586,527,0,59,0,0
RI,2020-09-14,110,110,0,0,0,0
VC,2020-09-14,543,543,0,0,0,0
AN,2020-09-15,1058,1057,0,1,0,0
AR,2020-09-15,361,361,0,0,0,0
AS,2020-09-15,90,90,0,0,0,0
CB,2020-09-15,118,118,0,0,0,0
CE,2020-09-15,10,10,0,0,0,0
CL,2020-09-15,844,843,0,0,1,0
CM,2020-09-15,793,791,0,1,1,0
CN,2020-09-15,185,184,0,1,0,0
CT,2020-09-15,1291,1282,0,0,8,1
EX,2020-09-15,221,221,0,0,0,0
GA,2020-09-15,229,229,0,0,0,0
IB,2020-09-15,214,214,0,0,0,0
MC,2020-09-15,517,517,0,0,0,0
MD,2020-09-15,4869,4847,0,22,0,0
ML,2020-09-15,11,11,0,0,0,0
NC,2020-09-15,319,319,0,0,0,0
PV,2020-09-15,648,584,0,64,0,0
RI,2020-09-15,131,131,0,0,0,0
VC,2020-09-15,467,467,0,0,0,0
AN,2020-09-16,1393,1390,0,3,0,0
AR,2020-09-16,348,348,0,0,0,0
AS,2020-09-16,75,75,0,0,0,0
CB,2020-09-16,67,67,0,0,0,0
CE,2020-09-16,7,7,0,0,0,0
CL,2020-09-16,779,775,0,2,2,0
CM,2020-09-16,834,834,0,0,0,0
CN,2020-09-16,152,152,0,0,0,0
CT,2020-09-16,1321,1317,0,0,4,0
EX,2020-09-16,287,287,0,0,0,0
GA,2020-09-16,255,255,0,0,0,0
IB,2020-09-16,200,200,0,0,0,0
MC,2020-09-16,466,465,0,0,1,0
MD,2020-09-16,4395,4381,0,14,0,0
ML,2020-09-16,9,9,0,0,0,0
NC,2020-09-16,326,326,0,0,0,0
PV,2020-09-16,542,465,0,77,0,0
RI,2020-09-16,137,137,0,0,0,0
VC,2020-09-16,530,530,0,0,0,0
AN,2020-09-17,1262,1259,0,3,0,0
AR,2020-09-17,410,410,0,0,0,0
AS,2020-09-17,97,97,0,0,0,0
CB,2020-09-17,73,73,0,0,0,0
CE,2020-09-17,10,10,0,0,0,0
CL,2020-09-17,817,813,0,2,2,0
CM,2020-09-17,815,814,0,1,0,0
CN,2020-09-17,169,169,0,0,0,0
CT,2020-09-17,1145,1140,0,0,4,1
EX,2020-09-17,267,267,0,0,0,0
GA,2020-09-17,238,238,0,0,0,0
IB,2020-09-17,173,173,0,0,0,0
MC,2020-09-17,452,452,0,0,0,0
MD,2020-09-17,4350,4341,0,9,0,0
ML,2020-09-17,12,12,0,0,0,0
NC,2020-09-17,298,298,0,0,0,0
PV,2020-09-17,448,393,0,55,0,0
RI,2020-09-17,113,113,0,0,0,0
VC,2020-09-17,479,479,0,0,0,0
AN,2020-09-18,1514,1509,0,5,0,0
AR,2020-09-18,352,352,0,0,0,0
AS,2020-09-18,83,83,0,0,0,0
CB,2020-09-18,64,64,0,0,0,0
CE,2020-09-18,19,19,0,0,0,0
CL,2020-09-18,892,890,0,1,1,0
CM,2020-09-18,858,857,0,1,0,0
CN,2020-09-18,187,186,0,1,0,0
CT,2020-09-18,1308,1300,0,0,8,0
EX,2020-09-18,316,316,0,0,0,0
GA,2020-09-18,226,226,0,0,0,0
IB,2020-09-18,142,142,0,0,0,0
MC,2020-09-18,492,492,0,0,0,0
MD,2020-09-18,6566,6547,0,19,0,0
ML,2020-09-18,10,10,0,0,0,0
NC,2020-09-18,327,327,0,0,0,0
PV,2020-09-18,368,323,0,45,0,0
RI,2020-09-18,80,80,0,0,0,0
VC,2020-09-18,459,459,0,0,0,0
AN,2020-09-19,1123,1121,0,2,0,0
AR,2020-09-19,350,350,0,0,0,0
AS,2020-09-19,69,69,0,0,0,0
CB,2020-09-19,68,68,0,0,0,0
CE,2020-09-19,11,11,0,0,0,0
CL,2020-09-19,715,713,0,1,1,0
CM,2020-09-19,682,681,0,1,0,0
CN,2020-09-19,177,177,0,0,0,0
CT,2020-09-19,774,771,0,0,3,0
EX,2020-09-19,206,206,0,0,0,0
GA,2020-09-19,283,283,0,0,0,0
IB,2020-09-19,123,123,0,0,0,0
MC,2020-09-19,456,455,0,0,0,1
MD,2020-09-19,2434,2411,0,23,0,0
ML,2020-09-19,26,26,0,0,0,0
NC,2020-09-19,224,224,0,0,0,0
PV,2020-09-19,430,371,0,59,0,0
RI,2020-09-19,70,70,0,0,0,0
VC,2020-09-19,401,401,0,0,0,0
AN,2020-09-20,807,804,0,3,0,0
AR,2020-09-20,233,233,0,0,0,0
AS,2020-09-20,80,80,0,0,0,0
CB,2020-09-20,68,68,0,0,0,0
CE,2020-09-20,9,9,0,0,0,0
CL,2020-09-20,659,656,0,3,0,0
CM,2020-09-20,511,510,0,1,0,0
CN,2020-09-20,147,147,0,0,0,0
CT,2020-09-20,724,721,0,0,2,1
EX,2020-09-20,204,202,0,1,1,0
GA,2020-09-20,217,217,0,0,0,0
IB,2020-09-20,110,110,0,0,0,0
MC,2020-09-20,311,311,0,0,0,0
MD,2020-09-20,2016,1982,0,34,0,0
ML,2020-09-20,22,22,0,0,0,0
NC,2020-09-20,292,292,0,0,0,0
PV,2020-09-20,547,466,0,81,0,0
RI,2020-09-20,95,95,0,0,0,0
VC,2020-09-20,330,330,0,0,0,0
AN,2020-09-21,1075,1069,0,6,0,0
AR,2020-09-21,350,350,0,0,0,0
AS,2020-09-21,120,120,0,0,0,0
CB,2020-09-21,66,66,0,0,0,0
CE,2020-09-21,20,20,0,0,0,0
CL,2020-09-21,654,649,0,5,0,0
CM,2020-09-21,631,629,0,2,0,0
CN,2020-09-21,244,243,0,1,0,0
CT,2020-09-21,1318,1295,0,0,23,0
EX,2020-09-21,209,209,0,0,0,0
GA,2020-09-21,249,249,0,0,0,0
IB,2020-09-21,131,130,0,1,0,0
MC,2020-09-21,469,468,0,0,0,1
MD,2020-09-21,3125,3047,0,78,0,0
ML,2020-09-21,33,33,0,0,0,0
NC,2020-09-21,375,375,0,0,0,0
PV,2020-09-21,436,373,0,63,0,0
RI,2020-09-21,80,80,0,0,0,0
VC,2020-09-21,437,437,0,0,0,0
AN,2020-09-22,1268,1256,0,12,0,0
AR,2020-09-22,322,322,0,0,0,0
AS,2020-09-22,147,147,0,0,0,0
CB,2020-09-22,67,67,0,0,0,0
CE,2020-09-22,21,21,0,0,0,0
CL,2020-09-22,737,727,0,8,2,0
CM,2020-09-22,731,729,0,2,0,0
CN,2020-09-22,172,172,0,0,0,0
CT,2020-09-22,1167,1162,0,0,4,1
EX,2020-09-22,203,202,0,1,0,0
GA,2020-09-22,237,237,0,0,0,0
IB,2020-09-22,117,116,0,1,0,0
MC,2020-09-22,480,480,0,0,0,0
MD,2020-09-22,5322,5221,0,101,0,0
ML,2020-09-22,44,44,0,0,0,0
NC,2020-09-22,356,356,0,0,0,0
PV,2020-09-22,484,419,0,65,0,0
RI,2020-09-22,82,82,0,0,0,0
VC,2020-09-22,488,487,0,1,0,0
AN,2020-09-23,1315,1303,0,12,0,0
AR,2020-09-23,300,300,0,0,0,0
AS,2020-09-23,76,76,0,0,0,0
CB,2020-09-23,49,49,0,0,0,0
CE,2020-09-23,14,14,0,0,0,0
CL,2020-09-23,811,807,0,4,0,0
CM,2020-09-23,747,746,0,1,0,0
CN,2020-09-23,127,125,0,2,0,0
CT,2020-09-23,1193,1185,0,0,8,0
EX,2020-09-23,201,201,0,0,0,0
GA,2020-09-23,199,199,0,0,0,0
IB,2020-09-23,105,105,0,0,0,0
MC,2020-09-23,429,428,0,0,0,1
MD,2020-09-23,4669,4552,0,117,0,0
ML,2020-09-23,32,32,0,0,0,0
NC,2020-09-23,320,320,0,0,0,0
PV,2020-09-23,549,486,0,63,0,0
RI,2020-09-23,101,100,0,1,0,0
VC,2020-09-23,460,458,0,2,0,0
AN,2020-09-24,1354,1326,0,28,0,0
AR,2020-09-24,357,357,0,0,0,0
AS,2020-09-24,73,73,0,0,0,0
CB,2020-09-24,33,33,0,0,0,0
CE,2020-09-24,18,17,0,0,1,0
CL,2020-09-24,869,863,0,6,0,0
CM,2020-09-24,706,705,0,1,0,0
CN,2020-09-24,167,167,0,0,0,0
CT,2020-09-24,900,898,0,0,2,0
EX,2020-09-24,274,273,0,1,0,0
GA,2020-09-24,183,183,0,0,0,0
IB,2020-09-24,100,100,0,0,0,0
MC,2020-09-24,580,577,0,3,0,0
MD,2020-09-24,4307,4154,0,153,0,0
ML,2020-09-24,36,36,0,0,0,0
NC,2020-09-24,267,267,0,0,0,0
PV,2020-09-24,412,363,0,49,0,0
RI,2020-09-24,110,110,0,0,0,0
VC,2020-09-24,420,420,0,0,0,0
AN,2020-09-25,1413,1372,0,41,0,0
AR,2020-09-25,342,342,0,0,0,0
AS,2020-09-25,73,73,0,0,0,0
CB,2020-09-25,62,62,0,0,0,0
CE,2020-09-25,21,21,0,0,0,0
CL,2020-09-25,837,836,0,0,1,0
CM,2020-09-25,721,717,0,4,0,0
CN,2020-09-25,156,153,0,3,0,0
CT,2020-09-25,1156,1154,0,0,2,0
EX,2020-09-25,178,178,0,0,0,0
GA,2020-09-25,170,170,0,0,0,0
IB,2020-09-25,108,108,0,0,0,0
MC,2020-09-25,437,435,0,1,1,0
MD,2020-09-25,4931,4755,0,176,0,0
ML,2020-09-25,33,33,0,0,0,0
NC,2020-09-25,324,324,0,0,0,0
PV,2020-09-25,355,296,0,59,0,0
RI,2020-09-25,79,79,0,0,0,0
VC,2020-09-25,441,440,0,1,0,0
AN,2020-09-26,1291,1273,0,18,0,0
AR,2020-09-26,310,310,0,0,0,0
AS,2020-09-26,66,66,0,0,0,0
CB,2020-09-26,27,27,0,0,0,0
CE,2020-09-26,25,25,0,0,0,0
CL,2020-09-26,594,591,0,2,1,0
CM,2020-09-26,575,573,0,2,0,0
CN,2020-09-26,164,163,0,1,0,0
CT,2020-09-26,730,729,0,0,1,0
EX,2020-09-26,144,143,0,1,0,0
GA,2020-09-26,158,158,0,0,0,0
IB,2020-09-26,87,86,0,1,0,0
MC,2020-09-26,385,384,0,1,0,0
MD,2020-09-26,2165,1988,0,177,0,0
ML,2020-09-26,26,26,0,0,0,0
NC,2020-09-26,268,268,0,0,0,0
PV,2020-09-26,467,392,0,75,0,0
RI,2020-09-26,60,60,0,0,0,0
VC,2020-09-26,369,369,0,0,0,0
AN,2020-09-27,788,768,0,20,0,0
AR,2020-09-27,298,298,0,0,0,0
AS,2020-09-27,140,140,0,0,0,0
CB,2020-09-27,43,43,0,0,0,0
CE,2020-09-27,14,14,0,0,0,0
CL,2020-09-27,392,388,0,3,1,0
CM,2020-09-27,434,432,0,2,0,0
CN,2020-09-27,148,146,0,2,0,0
CT,2020-09-27,657,656,0,0,1,0
EX,2020-09-27,123,122,0,1,0,0
GA,2020-09-27,174,174,0,0,0,0
IB,2020-09-27,79,79,0,0,0,0
MC,2020-09-27,351,351,0,0,0,0
MD,2020-09-27,1780,1597,0,183,0,0
ML,2020-09-27,33,33,0,0,0,0
NC,2020-09-27,241,240,0,1,0,0
PV,2020-09-27,455,369,0,86,0,0
RI,2020-09-27,81,81,0,0,0,0
VC,2020-09-27,265,265,0,0,0,0
AN,2020-09-28,962,909,0,53,0,0
AR,2020-09-28,327,327,0,0,0,0
AS,2020-09-28,104,104,0,0,0,0
CB,2020-09-28,53,53,0,0,0,0
CE,2020-09-28,31,31,0,0,0,0
CL,2020-09-28,623,612,0,9,2,0
CM,2020-09-28,593,589,0,4,0,0
CN,2020-09-28,142,141,0,1,0,0
CT,2020-09-28,1320,1315,0,0,4,1
EX,2020-09-28,135,134,0,1,0,0
GA,2020-09-28,204,204,0,0,0,0
IB,2020-09-28,82,81,0,1,0,0
MC,2020-09-28,392,390,0,2,0,0
MD,2020-09-28,2919,2539,0,380,0,0
ML,2020-09-28,32,32,0,0,0,0
NC,2020-09-28,353,352,0,1,0,0
PV,2020-09-28,475,416,0,59,0,0
RI,2020-09-28,94,94,0,0,0,0
VC,2020-09-28,437,437,0,0,0,0
AN,2020-09-29,1303,1238,0,65,0,0
AR,2020-09-29,350,350,0,0,0,0
AS,2020-09-29,76,76,0,0,0,0
CB,2020-09-29,55,55,0,0,0,0
CE,2020-09-29,20,20,0,0,0,0
CL,2020-09-29,829,822,0,7,0,0
CM,2020-09-29,507,500,0,7,0,0
CN,2020-09-29,161,160,0,1,0,0
CT,2020-09-29,1406,1403,0,0,3,0
EX,2020-09-29,176,173,0,3,0,0
GA,2020-09-29,199,199,0,0,0,0
IB,2020-09-29,80,79,0,1,0,0
MC,2020-09-29,384,384,0,0,0,0
MD,2020-09-29,3857,3450,0,407,0,0
ML,2020-09-29,36,36,0,0,0,0
NC,2020-09-29,291,290,0,1,0,0
PV,2020-09-29,466,419,0,47,0,0
RI,2020-09-29,76,76,0,0,0,0
VC,2020-09-29,415,414,0,1,0,0
AN,2020-09-30,1475,1378,0,97,0,0
AR,2020-09-30,303,303,0,0,0,0
AS,2020-09-30,77,77,0,0,0,0
CB,2020-09-30,41,41,0,0,0,0
CE,2020-09-30,13,13,0,0,0,0
CL,2020-09-30,806,793,0,11,2,0
CM,2020-09-30,650,639,0,11,0,0
CN,2020-09-30,149,147,0,2,0,0
CT,2020-09-30,1379,1376,0,0,3,0
EX,2020-09-30,168,167,0,0,0,1
GA,2020-09-30,234,234,0,0,0,0
IB,2020-09-30,55,55,0,0,0,0
MC,2020-09-30,444,442,0,2,0,0
MD,2020-09-30,3044,2514,0,530,0,0
ML,2020-09-30,42,42,0,0,0,0
NC,2020-09-30,271,269,0,2,0,0
PV,2020-09-30,391,316,0,75,0,0
RI,2020-09-30,86,85,0,1,0,0
VC,2020-09-30,475,474,0,1,0,0
AN,2020-10-01,1631,1531,0,100,0,0
AR,2020-10-01,368,365,0,3,0,0
AS,2020-10-01,92,92,0,0,0,0
CB,2020-10-01,66,66,0,0,0,0
CE,2020-10-01,24,22,0,2,0,0
CL,2020-10-01,928,903,0,22,3,0
CM,2020-10-01,617,604,0,12,1,0
CN,2020-10-01,166,165,0,1,0,0
CT,2020-10-01,1658,1651,0,0,6,1
EX,2020-10-01,190,190,0,0,0,0
GA,2020-10-01,275,275,0,0,0,0
IB,2020-10-01,174,174,0,0,0,0
MC,2020-10-01,403,397,0,6,0,0
MD,2020-10-01,2866,2258,0,608,0,0
ML,2020-10-01,39,39,0,0,0,0
NC,2020-10-01,326,322,0,4,0,0
PV,2020-10-01,324,287,0,37,0,0
RI,2020-10-01,82,82,0,0,0,0
VC,2020-10-01,487,474,0,13,0,0
AN,2020-10-02,1753,1581,0,172,0,0
AR,2020-10-02,406,406,0,0,0,0
AS,2020-10-02,104,104,0,0,0,0
CB,2020-10-02,36,36,0,0,0,0
CE,2020-10-02,23,22,0,1,0,0
CL,2020-10-02,893,876,0,16,1,0
CM,2020-10-02,622,595,0,26,1,0
CN,2020-10-02,150,147,0,3,0,0
CT,2020-10-02,1738,1722,0,0,16,0
EX,2020-10-02,186,179,0,5,1,1
GA,2020-10-02,223,222,0,1,0,0
IB,2020-10-02,153,151,2,0,0,0
MC,2020-10-02,415,410,0,5,0,0
MD,2020-10-02,3092,2337,0,755,0,0
ML,2020-10-02,38,37,0,1,0,0
NC,2020-10-02,256,256,0,0,0,0
PV,2020-10-02,387,350,0,37,0,0
RI,2020-10-02,71,71,0,0,0,0
VC,2020-10-02,462,461,0,1,0,0
AN,2020-10-03,1384,1275,0,109,0,0
AR,2020-10-03,333,333,0,0,0,0
AS,2020-10-03,71,71,0,0,0,0
CB,2020-10-03,44,44,0,0,0,0
CE,2020-10-03,17,17,0,0,0,0
CL,2020-10-03,566,540,0,26,0,0
CM,2020-10-03,485,464,0,21,0,0
CN,2020-10-03,128,127,0,1,0,0
CT,2020-10-03,1026,1004,0,0,22,0
EX,2020-10-03,134,133,0,1,0,0
GA,2020-10-03,210,210,0,0,0,0
IB,2020-10-03,134,134,0,0,0,0
MC,2020-10-03,392,386,0,6,0,0
MD,2020-10-03,1894,1283,0,611,0,0
ML,2020-10-03,36,35,0,1,0,0
NC,2020-10-03,299,292,0,7,0,0
PV,2020-10-03,459,393,0,66,0,0
RI,2020-10-03,76,76,0,0,0,0
VC,2020-10-03,421,420,0,1,0,0
AN,2020-10-04,1110,1011,0,99,0,0
AR,2020-10-04,334,333,0,1,0,0
AS,2020-10-04,92,92,0,0,0,0
CB,2020-10-04,34,34,0,0,0,0
CE,2020-10-04,17,17,0,0,0,0
CL,2020-10-04,791,756,0,35,0,0
CM,2020-10-04,394,371,0,23,0,0
CN,2020-10-04,90,89,0,1,0,0
CT,2020-10-04,920,911,0,0,9,0
EX,2020-10-04,143,139,0,2,1,1
GA,2020-10-04,242,242,0,0,0,0
IB,2020-10-04,90,90,0,0,0,0
MC,2020-10-04,370,368,0,2,0,0
MD,2020-10-04,1556,911,0,645,0,0
ML,2020-10-04,36,35,0,1,0,0
NC,2020-10-04,316,312,0,4,0,0
PV,2020-10-04,499,435,0,64,0,0
RI,2020-10-04,70,70,0,0,0,0
VC,2020-10-04,384,382,0,2,0,0
AN,2020-10-05,1585,1369,0,216,0,0
AR,2020-10-05,419,418,0,1,0,0
AS,2020-10-05,112,112,0,0,0,0
CB,2020-10-05,37,37,0,0,0,0
CE,2020-10-05,29,29,0,0,0,0
CL,2020-10-05,1073,1009,0,62,2,0
CM,2020-10-05,615,585,0,29,1,0
CN,2020-10-05,125,121,0,4,0,0
CT,2020-10-05,1866,1862,0,0,4,0
EX,2020-10-05,184,179,1,4,0,0
GA,2020-10-05,424,424,0,0,0,0
IB,2020-10-05,112,112,0,0,0,0
MC,2020-10-05,458,445,0,12,0,1
MD,2020-10-05,2639,1488,0,1151,0,0
ML,2020-10-05,55,54,0,1,0,0
NC,2020-10-05,426,413,0,13,0,0
PV,2020-10-05,501,447,0,54,0,0
RI,2020-10-05,81,80,0,1,0,0
VC,2020-10-05,597,594,0,3,0,0
AN,2020-10-06,2069,1733,0,336,0,0
AR,2020-10-06,496,494,0,2,0,0
AS,2020-10-06,203,203,0,0,0,0
CB,2020-10-06,63,63,0,0,0,0
CE,2020-10-06,20,20,0,0,0,0
CL,2020-10-06,1156,1088,0,67,1,0
CM,2020-10-06,663,612,0,51,0,0
CN,2020-10-06,118,117,0,1,0,0
CT,2020-10-06,2082,2073,0,0,9,0
EX,2020-10-06,220,217,0,3,0,0
GA,2020-10-06,364,364,0,0,0,0
IB,2020-10-06,114,113,0,1,0,0
MC,2020-10-06,468,457,0,10,0,1
MD,2020-10-06,2743,1765,0,978,0,0
ML,2020-10-06,42,41,0,1,0,0
NC,2020-10-06,402,388,0,14,0,0
PV,2020-10-06,642,569,0,73,0,0
RI,2020-10-06,137,136,0,1,0,0
VC,2020-10-06,658,646,0,12,0,0
AN,2020-10-07,2109,1750,0,359,0,0
AR,2020-10-07,523,517,0,6,0,0
AS,2020-10-07,291,291,0,0,0,0
CB,2020-10-07,57,57,0,0,0,0
CE,2020-10-07,24,23,0,1,0,0
CL,2020-10-07,1027,974,0,53,0,0
CM,2020-10-07,632,576,0,56,0,0
CN,2020-10-07,128,127,0,1,0,0
CT,2020-10-07,2128,2121,0,0,6,1
